age_th,edu_th,hours_th,gain_val,original_spd,selected_rows,selectivity,male_ratio,female_ratio,positive_rate,male_positive_rate,female_positive_rate,age_percentile,edu_percentile,hours_percentile,repair_age_th,repair_edu_th,repair_hours_th,repair_gain_val,repair_spd,distance,delta_age,delta_edu,delta_hours,delta_gain
58,1,45,1,0.22376191583352711,338,0.010380516568901446,0.7485207100591716,0.2514792899408284,0.47337278106508873,0.5296442687747036,0.3058823529411765,0.9078959491416111,0.001566290961579804,0.7807499769663094,58,1,39,1,0.1497326203208556,0.13333333333333333,0,0,-6,0
41,12,24,0,0.241127713861198,4325,0.1328276158594638,0.652485549132948,0.347514450867052,0.3283236994219653,0.4121190644932672,0.1709913506320692,0.6119590921654741,0.7522496237830534,0.10039617947851724,36,12,24,0,0.18988206859883663,0.12195121951219512,-5,0,0,0
58,11,29,1,0.2267329724733132,1169,0.03590184576640767,0.7921300256629598,0.20786997433704021,0.504704875962361,0.5518358531317494,0.32510288065843623,0.9078959491416111,0.7194803599398053,0.12579466232609562,58,9,29,1,0.1733117490266129,0.18181818181818182,0,-2,0,0
31,10,59,0,0.2854228451614122,1118,0.03433555480482786,0.8506261180679785,0.14937388193202147,0.5062611806797853,0.5488958990536278,0.2634730538922156,0.35195479254322654,0.6770369460397407,0.9206105463591413,31,10,59,1,0.19861830742659758,1.0,0,0,0,1
59,12,37,0,0.293724115960497,374,0.011486133718251896,0.8048128342245989,0.19518716577540107,0.5240641711229946,0.5813953488372093,0.2876712328767123,0.9187985626977059,0.7522496237830534,0.2226282976567059,59,12,37,1,0.18524332810047095,1.0,0,0,0,1
43,12,43,1,0.2348412508952017,307,0.009428457356960782,0.7687296416938111,0.23127035830618892,0.8143322475570033,0.8686440677966102,0.6338028169014085,0.6595620527625073,0.7522496237830534,0.7182211848530451,43,13,43,1,0.17053571428571435,0.08333333333333333,0,1,0,0
33,12,45,0,0.3126848568061056,3628,0.11142163938453979,0.6871554575523704,0.31284454244762955,0.44570011025358325,0.5435218612113919,0.23083700440528634,0.40425662602499923,0.7522496237830534,0.7807499769663094,33,12,39,0,0.1201788285216337,0.13333333333333333,0,0,-6,0
54,4,41,0,0.27309717913570447,1001,0.0307422990694389,0.8341658341658341,0.16583416583416583,0.4205794205794206,0.4658682634730539,0.1927710843373494,0.8615521636313381,0.036792481803384416,0.7068578974847209,54,4,41,1,0.17824310520939735,1.0,0,0,0,1
56,12,48,0,0.2634171795724113,5111,0.15696692362028195,0.6255135981216983,0.3744864018783017,0.3345724907063197,0.4332186424773225,0.1698014629049112,0.8856607598046743,0.7522496237830534,0.8006510856546175,54,10,48,0,0.19718542908170783,0.20238095238095238,-2,-2,0,0
25,4,24,1,0.20185182080343367,2420,0.0743220417063358,0.7950413223140496,0.2049586776859504,0.6665289256198347,0.7079002079002079,0.5060483870967742,0.19689198734682595,0.036792481803384416,0.10039617947851724,26,4,24,1,0.19761273790970446,0.04,1,0,0,0
25,3,37,0,0.21335598814988463,20268,0.6224624550843033,0.7246398263272154,0.2753601736727847,0.2784191829484902,0.33716892489957107,0.12381293674968644,0.19689198734682595,0.01695279629004023,0.2226282976567059,20,3,37,0,0.1991191772435259,0.2,-5,0,0,0
57,11,52,0,0.25808419768151314,182,0.0055895089217161634,0.8186813186813187,0.1813186813186813,0.3021978021978022,0.348993288590604,0.09090909090909091,0.8966555081232149,0.7194803599398053,0.8927551365130063,56,11,50,0,0.17717441325356648,0.05600539811066127,-1,0,-2,0
31,9,42,0,0.224105347525908,2331,0.07158871042044163,0.8451308451308451,0.15486915486915487,0.2531102531102531,0.2878172588832487,0.06371191135734072,0.35195479254322654,0.4531187617087927,0.7135837351432696,31,9,40,0,0.15079277417833534,0.047619047619047616,0,0,-2,0
55,9,55,1,0.23800186741363205,349,0.010718344031202974,0.9025787965616046,0.09742120343839542,0.7736389684813754,0.7968253968253968,0.5588235294117647,0.874420318786278,0.4531187617087927,0.9160959429992936,55,9,50,1,0.17981434009166475,0.09090909090909091,0,0,-5,0
48,13,54,1,0.3615331491712708,197,0.0060501827339455175,0.9187817258883249,0.08121827411167512,0.6446700507614214,0.6740331491712708,0.3125,0.7653941832253309,0.9167101747489328,0.8947821012868156,49,13,50,1,0.1942777110844338,0.0949074074074074,1,0,-4,0
35,7,50,0,0.2611363830286482,3414,0.104849359663401,0.8482718219097832,0.15172817809021674,0.48213239601640306,0.5217541436464088,0.2606177606177606,0.45837044316820735,0.11731826418107552,0.8881176868032309,35,7,50,1,0.17297063243422228,1.0,0,0,0,1
31,12,20,0,0.3218776432171177,5692,0.1748103559472989,0.7348910751932537,0.2651089248067463,0.5022839072382291,0.5876165431508487,0.26573889993373095,0.35195479254322654,0.7522496237830534,0.08992352814716993,31,12,20,1,0.18983115413487495,1.0,0,0,0,1
47,11,35,1,0.20255739610578322,852,0.026166272534627315,0.7816901408450704,0.21830985915492956,0.4647887323943662,0.509009009009009,0.3064516129032258,0.7487177912226283,0.7194803599398053,0.21129572187586376,46,11,35,1,0.19038264209852396,0.02127659574468085,-1,0,0,0
59,2,59,0,0.2152450090744102,2448,0.0751819661558306,0.6752450980392157,0.3247549019607843,0.21200980392156862,0.28191167574107684,0.06666666666666667,0.9187985626977059,0.00672583765854857,0.9206105463591413,62,2,59,0,0.18163927537968377,0.05084745762711865,3,0,0,0
40,2,37,0,0.2839970586886446,10242,0.314548078990203,0.7318883030658074,0.26811169693419257,0.34915055653192734,0.4252934898612593,0.1412964311726147,0.5871441294800528,0.00672583765854857,0.2226282976567059,40,2,41,1,0.18761756204982338,1.1081081081081081,0,0,4,1
26,14,57,1,0.206989247311828,109,0.0033475630355333068,0.8532110091743119,0.14678899082568808,0.926605504587156,0.956989247311828,0.75,0.22100058352016216,0.9696262399803446,0.9195970639722367,24,14,57,1,0.19680851063829785,0.07692307692307693,-2,0,0,0
52,9,42,1,0.24619164619164624,196,0.006019471146463561,0.9438775510204082,0.05612244897959184,0.5051020408163265,0.518918918918919,0.2727272727272727,0.8345566782346979,0.4531187617087927,0.7135837351432696,52,9,40,1,0.18474025974025976,0.047619047619047616,0,0,-2,0
57,8,38,1,0.20131578947368423,111,0.0034089862104972205,0.8558558558558559,0.14414414414414414,0.2972972972972973,0.3263157894736842,0.125,0.8966555081232149,0.13061638156076288,0.23724701329811737,56,8,38,1,0.1818840579710145,0.017543859649122806,-1,0,0,0
47,11,53,1,0.20441048187305905,848,0.026043426184699486,0.7252358490566038,0.27476415094339623,0.4186320754716981,0.47479674796747967,0.2703862660944206,0.7487177912226283,0.7194803599398053,0.8935229262000552,46,11,53,1,0.19267352958882672,0.02127659574468085,-1,0,0,0
49,13,23,0,0.3582885705759475,1453,0.044623936611283437,0.7687543014452857,0.23124569855471439,0.5671025464556091,0.6499552372426142,0.2916666666666667,0.7831147692024201,0.9167101747489328,0.09265685943306409,49,13,23,1,0.18055007237794451,1.0,0,0,0,1
33,12,50,0,0.32428545623643595,4520,0.13881637541844538,0.7143805309734513,0.28561946902654867,0.48650442477876105,0.579126664602044,0.25484120836560803,0.40425662602499923,0.7522496237830534,0.8881176868032309,33,12,50,1,0.19163484269867248,1.0,0,0,0,1
38,11,50,0,0.3044871794871795,1410,0.04330333834955929,0.8297872340425532,0.1702127659574468,0.6276595744680851,0.6794871794871795,0.375,0.5376984736341022,0.7194803599398053,0.8881176868032309,38,11,50,1,0.14583333333333337,1.0,0,0,0,1
47,7,60,0,0.21812676355119273,1622,0.04981419489573416,0.845252774352651,0.15474722564734894,0.3477188655980271,0.38147337709700946,0.16334661354581673,0.7487177912226283,0.11731826418107552,0.9659101378950278,45,7,61,0,0.19822056693565077,0.05921985815602837,-2,0,1,0
28,3,57,1,0.2031043883563451,2142,0.06578422038635177,0.7675070028011205,0.23249299719887956,0.6498599439775911,0.6970802919708029,0.4939759036144578,0.2732717054144529,0.01695279629004023,0.9195970639722367,28,3,54,1,0.19921158879693113,0.05263157894736842,0,0,-3,0
58,13,29,0,0.3223374648882665,5961,0.18307177297994534,0.704076497232008,0.29592350276799195,0.44690488173125315,0.5422921134143436,0.2199546485260771,0.9078959491416111,0.9167101747489328,0.12579466232609562,58,16,29,0,0.19696121551379453,0.23076923076923078,0,3,0,0
48,7,48,0,0.2845817473806844,1351,0.04149135468812383,0.8356772760917839,0.16432272390821615,0.4855662472242783,0.5323294951284322,0.24774774774774774,0.7653941832253309,0.11731826418107552,0.8006510856546175,48,7,48,1,0.18972225949282162,1.0,0,0,0,1
44,10,47,0,0.33844358118582557,1364,0.04189060532538927,0.8203812316715543,0.17961876832844575,0.5674486803519062,0.6282394995531725,0.2897959183673469,0.6817972420994441,0.6770369460397407,0.7847731949264457,45,10,47,1,0.19957219251336888,1.0227272727272727,1,0,0,1
36,4,26,1,0.21108122332027368,1819,0.055864377629679676,0.8081363386476086,0.1918636613523914,0.7207256734469488,0.7612244897959184,0.5501432664756447,0.4859494487270047,0.036792481803384416,0.12201713706581493,37,4,24,1,0.19712519674369633,0.1047008547008547,1,0,-2,0
31,13,26,1,0.23715922515200033,1687,0.05181044808206136,0.8097213989330172,0.1902786010669828,0.6437462951985774,0.6888726207906296,0.4517133956386293,0.35195479254322654,0.9167101747489328,0.12201713706581493,30,14,24,1,0.19783048156478555,0.18610421836228289,-1,1,-2,0
40,12,50,0,0.20515108172599392,3794,0.11651976290654464,0.6104375329467581,0.38956246705324193,0.2754348972061149,0.3553540587219344,0.15020297699594046,0.5871441294800528,0.7522496237830534,0.8881176868032309,40,12,49,0,0.1797570771573289,0.02,0,0,-1,0
42,12,58,0,0.350340900210987,2908,0.08930929639753078,0.7372764786795049,0.2627235213204952,0.5226960110041265,0.6147388059701493,0.2643979057591623,0.6359141304014004,0.7522496237830534,0.9204569884217315,42,13,58,1,0.1858826912018402,1.0833333333333333,0,1,0,1
45,4,57,1,0.21082089552238803,150,0.004606738122293542,0.8933333333333333,0.10666666666666667,0.8133333333333334,0.835820895522388,0.625,0.7043395473112005,0.036792481803384416,0.9195970639722367,47,4,57,1,0.18322981366459623,0.044444444444444446,2,0,0,0
47,9,50,0,0.29301940952426386,1355,0.041614201038051656,0.8361623616236162,0.16383763837638377,0.5062730627306273,0.5542806707855251,0.26126126126126126,0.7487177912226283,0.4531187617087927,0.8881176868032309,47,9,50,1,0.19239631336405527,1.0,0,0,0,1
36,9,22,1,0.2097204525436338,1725,0.05297748840637573,0.8046376811594202,0.19536231884057972,0.7414492753623189,0.7824207492795389,0.5727002967359051,0.4859494487270047,0.4531187617087927,0.092011916095943,30,9,22,1,0.1989460298649317,0.16666666666666666,-6,0,0,0
34,10,25,0,0.32521310311545853,8717,0.2677129080802187,0.7140071125387174,0.28599288746128254,0.4235402087874269,0.5165488431876607,0.19133574007220217,0.4314670925340131,0.6770369460397407,0.12109578944135622,34,11,25,1,0.19880619180899062,1.1,0,1,0,1
55,5,35,1,0.24784187172246874,409,0.01256103928012039,0.8190709046454768,0.18092909535452323,0.6894865525672371,0.7343283582089553,0.4864864864864865,0.874420318786278,0.05257823776911028,0.21129572187586376,56,5,36,1,0.1935423665546846,0.046753246753246755,1,0,1,0
60,3,29,1,0.21380401532998133,2263,0.06950032247166855,0.7887759611135661,0.21122403888643393,0.6539991162174105,0.6991596638655462,0.48535564853556484,0.9283805779920764,0.01695279629004023,0.12579466232609562,60,3,29,0,0.18706845312088172,1.0,0,0,0,-1
56,14,42,0,0.3317307692307693,120,0.003685390497834833,0.8666666666666667,0.13333333333333333,0.6,0.6442307692307693,0.3125,0.8856607598046743,0.9696262399803446,0.7135837351432696,55,13,42,1,0.15030946065428819,1.0892857142857142,-1,-1,0,1
52,13,56,0,0.3503171100242554,1057,0.03246214796842849,0.7644276253547777,0.23557237464522232,0.5127719962157048,0.5952970297029703,0.24497991967871485,0.8345566782346979,0.9167101747489328,0.9190749669850434,51,13,54,1,0.19146930599740775,1.054945054945055,-1,0,-2,1
52,14,33,1,0.2099767981438515,527,0.016185006602991308,0.8178368121442126,0.18216318785578747,0.6717267552182163,0.7099767981438515,0.5,0.8345566782346979,0.9696262399803446,0.17060286846227082,56,14,33,1,0.1948793906051629,0.07692307692307693,4,0,0,0
47,12,37,1,0.2805540723058077,482,0.014802985166303247,0.8360995850622407,0.16390041493775934,0.6016597510373444,0.6476426799007444,0.3670886075949367,0.7487177912226283,0.7522496237830534,0.2226282976567059,49,12,41,1,0.19798657718120805,0.15066129959746982,2,0,4,0
52,2,56,0,0.29339622641509433,378,0.011608980068179724,0.8412698412698413,0.15873015873015872,0.3968253968253968,0.44339622641509435,0.15,0.8345566782346979,0.00672583765854857,0.9190749669850434,51,2,55,1,0.18018018018018023,1.0370879120879122,-1,0,-1,1
39,9,50,1,0.2349799732977303,114,0.0035011209729430915,0.9385964912280702,0.06140350877192982,0.6491228070175439,0.6635514018691588,0.42857142857142855,0.562759129019379,0.4531187617087927,0.8881176868032309,39,8,50,0,0.09561940650023551,1.1111111111111112,0,-1,0,-1
29,7,26,0,0.2426353056596625,17945,0.5511194373637174,0.7078294789634996,0.29217052103650043,0.30849818891056,0.37938907258699417,0.13675376692733168,0.29824022603728384,0.11731826418107552,0.12201713706581493,29,8,24,1,0.1990632318501171,1.2197802197802199,0,1,-2,1
37,3,57,0,0.3024779933221115,1355,0.041614201038051656,0.862730627306273,0.13726937269372694,0.43837638376383764,0.4798973481608212,0.1774193548387097,0.5122999907865238,0.01695279629004023,0.9195970639722367,37,3,57,1,0.19255813953488365,1.0,0,0,0,1
58,8,41,1,0.2265328874024526,264,0.008107859095236633,0.7386363636363636,0.26136363636363635,0.5151515151515151,0.5743589743589743,0.34782608695652173,0.9078959491416111,0.13061638156076288,0.7068578974847209,58,8,39,1,0.1347270615563298,0.04878048780487805,0,0,-2,0
55,14,32,0,0.44186507936507935,303,0.009305611007032954,0.7920792079207921,0.2079207920792079,0.6039603960396039,0.6958333333333333,0.25396825396825395,0.874420318786278,0.9696262399803446,0.1694051165504745,53,14,32,1,0.08178053830227738,1.0363636363636364,-2,0,0,1
54,11,57,0,0.26149462868286855,7269,0.223242529406345,0.6529096161782914,0.34709038382170865,0.3542440500756638,0.4450063211125158,0.18351169242964724,0.8615521636313381,0.7194803599398053,0.9195970639722367,54,9,57,0,0.1755359727883641,0.18181818181818182,0,-2,0,0
49,13,30,0,0.3602100482543287,1409,0.04327262676207733,0.7693399574166075,0.23066004258339248,0.5755855216465579,0.6586715867158671,0.29846153846153844,0.7831147692024201,0.9167101747489328,0.16108227634286415,49,13,30,1,0.17991520932697402,1.0,0,0,0,1
37,13,40,1,0.22797619047619044,274,0.008414974970056202,0.7664233576642335,0.23357664233576642,0.7372262773722628,0.7904761904761904,0.5625,0.5122999907865238,0.9167101747489328,0.7057522803353705,37,13,41,1,0.17142857142857137,0.025,0,0,1,0
29,9,56,0,0.21376720901126406,774,0.023770768711034673,0.8785529715762274,0.12144702842377261,0.2622739018087855,0.28823529411764703,0.07446808510638298,0.29824022603728384,0.4531187617087927,0.9190749669850434,29,9,61,0,0.17222260724928962,0.08928571428571429,0,0,5,0
32,7,36,1,0.22726482556991034,1864,0.05724639906636774,0.822961373390558,0.17703862660944206,0.7355150214592274,0.7757496740547588,0.5484848484848485,0.3773839869782869,0.11731826418107552,0.2180522711218943,32,7,41,1,0.17833373349339732,0.1388888888888889,0,0,5,0
34,12,48,0,0.2424144409827098,2593,0.07963514634071435,0.8534516004627845,0.14654839953721557,0.3332047821056691,0.368730230456394,0.12631578947368421,0.4314670925340131,0.7522496237830534,0.8006510856546175,34,13,49,1,0.19110473457675758,1.1041666666666667,0,1,1,1
51,12,55,0,0.25128839414553705,346,0.010626209268757103,0.8583815028901735,0.1416184971098266,0.33815028901734107,0.37373737373737376,0.12244897959183673,0.8198765394183225,0.7522496237830534,0.9160959429992936,54,12,55,0,0.19678506611355978,0.058823529411764705,3,0,0,0
52,7,31,1,0.21953578336557056,534,0.016399987715365008,0.8239700374531835,0.1760299625468165,0.7340823970037453,0.7727272727272727,0.5531914893617021,0.8345566782346979,0.11731826418107552,0.16123583428027394,56,6,31,1,0.19510247537929204,0.21978021978021978,4,-1,0,0
46,12,53,1,0.292063492063492,156,0.004791007647185283,0.8653846153846154,0.1346153846153846,0.8717948717948718,0.9111111111111111,0.6190476190476191,0.7269739872854027,0.7522496237830534,0.8935229262000552,46,12,50,1,0.16211012706969585,0.05660377358490566,0,0,-3,0
37,3,50,0,0.24193142619105082,12876,0.3954424004176776,0.6720254737496116,0.3279745262503883,0.2909288598943771,0.3702762047844678,0.128344778593417,0.5122999907865238,0.01695279629004023,0.8881176868032309,37,3,50,1,0.19793336938937434,1.0,0,0,0,1
43,14,42,0,0.20977823053569153,7176,0.22038635177052301,0.6348940914158305,0.36510590858416947,0.23662207357859533,0.3132133450395083,0.10343511450381679,0.6595620527625073,0.9696262399803446,0.7135837351432696,43,13,42,0,0.19930421810412258,0.07142857142857142,0,-1,0,0
48,13,54,0,0.3201160541586073,267,0.008199993857682504,0.8239700374531835,0.1760299625468165,0.6254681647940075,0.6818181818181818,0.3617021276595745,0.7653941832253309,0.9167101747489328,0.8947821012868156,50,14,54,0,0.17487373737373735,0.11858974358974358,2,1,0,0
43,10,55,1,0.26759208356239694,778,0.023893615060962502,0.8251928020565553,0.17480719794344474,0.794344473007712,0.8411214953271028,0.5735294117647058,0.6595620527625073,0.6770369460397407,0.9160959429992936,43,13,55,1,0.18739294278862617,0.3,0,3,0,0
55,9,51,0,0.24077912122803247,2664,0.0818156690519333,0.835960960960961,0.16403903903903905,0.3866366366366366,0.42613381230354735,0.1853546910755149,0.874420318786278,0.4531187617087927,0.8885169374404963,55,9,50,1,0.17981434009166475,1.0196078431372548,0,0,-1,1
51,1,42,0,0.2859326596593753,1448,0.04447037867387365,0.830110497237569,0.16988950276243095,0.44060773480662985,0.4891846921797005,0.2032520325203252,0.8198765394183225,0.001566290961579804,0.7135837351432696,51,1,42,1,0.13593750000000004,1.0,0,0,0,1
55,10,39,1,0.24822700980803086,913,0.02803967937102669,0.8269441401971522,0.17305585980284777,0.5027382256297919,0.5456953642384106,0.2974683544303797,0.874420318786278,0.6770369460397407,0.23841405362243173,54,9,39,1,0.1914761345582648,0.1181818181818182,-1,-1,0,0
57,4,44,1,0.2167658966420577,332,0.010196247044009704,0.7439759036144579,0.2560240963855422,0.4789156626506024,0.5344129554655871,0.3176470588235294,0.8966555081232149,0.036792481803384416,0.7247320413992199,57,4,39,1,0.15598290598290598,0.11363636363636363,0,0,-5,0
57,11,40,0,0.332392776523702,563,0.01729062375234176,0.7868561278863233,0.21314387211367672,0.5115452930728241,0.582392776523702,0.25,0.8966555081232149,0.7194803599398053,0.7057522803353705,57,11,40,1,0.1597892888498682,1.0,0,0,0,1
55,13,46,0,0.2726831442864926,1943,0.05967261447744234,0.7992794647452394,0.2007205352547607,0.5717961914565105,0.6265292981326465,0.35384615384615387,0.874420318786278,0.9167101747489328,0.7832683271398299,55,15,46,0,0.12658662092624362,0.15384615384615385,0,2,0,0
35,1,47,0,0.20860225017017042,12536,0.3850004606738122,0.6464582003828973,0.35354179961710275,0.2526324186343331,0.32638203356367224,0.1177797833935018,0.45837044316820735,0.001566290961579804,0.7847731949264457,33,1,47,0,0.1999368416112845,0.05714285714285714,-2,0,0,0
45,10,52,0,0.25703782093846833,1403,0.04308835723718559,0.8210976478973628,0.17890235210263722,0.406272273699216,0.4522569444444444,0.1952191235059761,0.7043395473112005,0.6770369460397407,0.8927551365130063,45,9,50,0,0.1929471709645804,0.13846153846153847,0,-1,-2,0
30,2,37,0,0.23724622246311108,17097,0.5250760111790178,0.7355676434462186,0.2644323565537814,0.30987892612739076,0.3726145038167939,0.1353682813536828,0.3246829028592488,0.00672583765854857,0.2226282976567059,30,2,36,1,0.1999069059750347,1.027027027027027,0,0,-1,1
30,11,52,0,0.3021078109280976,5972,0.18340960044224686,0.6962491627595445,0.3037508372404555,0.4402210314802411,0.531986531986532,0.2298787210584344,0.3246829028592488,0.7194803599398053,0.8927551365130063,30,11,52,1,0.1863433864101186,1.0,0,0,0,1
55,12,38,0,0.20950386637046747,2023,0.062129541475998896,0.7207118141374197,0.2792881858625803,0.22886801779535343,0.28737997256515774,0.07787610619469026,0.874420318786278,0.7522496237830534,0.23724701329811737,60,12,38,0,0.19952920016927636,0.09090909090909091,5,0,0,0
58,12,39,0,0.2541062801932367,249,0.007647185283007279,0.7228915662650602,0.27710843373493976,0.285140562248996,0.35555555555555557,0.10144927536231885,0.9078959491416111,0.7522496237830534,0.23841405362243173,58,9,39,0,0.15200646377592245,0.25,0,-3,0,0
49,11,30,0,0.38188428022443943,1719,0.052793218881483986,0.7498545666084933,0.2501454333915067,0.535194880744619,0.630721489526765,0.24883720930232558,0.7831147692024201,0.7194803599398053,0.16108227634286415,48,11,31,1,0.19428929121725724,1.0537414965986394,-1,0,1,1
42,10,32,0,0.21869367511545862,6325,0.19425079082337765,0.6977075098814229,0.30229249011857706,0.23731225296442687,0.30342170858826195,0.08472803347280335,0.6359141304014004,0.6770369460397407,0.1694051165504745,42,9,32,0,0.19005528194570653,0.1,0,-1,0,0
57,11,46,0,0.25976214921286783,2428,0.07456773440619145,0.8023064250411862,0.19769357495881384,0.5292421746293245,0.5805954825462012,0.32083333333333336,0.8966555081232149,0.7194803599398053,0.7832683271398299,57,11,46,1,0.1735721570627231,1.0,0,0,0,1
29,7,57,1,0.2010502625656414,289,0.008875648782285556,0.8927335640138409,0.10726643598615918,0.7923875432525952,0.813953488372093,0.6129032258064516,0.29824022603728384,0.11731826418107552,0.9195970639722367,30,7,57,1,0.1823529411764706,0.034482758620689655,1,0,0,0
28,12,55,0,0.23041666666666666,1665,0.05113479315745831,0.8648648648648649,0.13513513513513514,0.3015015015015015,0.3326388888888889,0.10222222222222223,0.2732717054144529,0.7522496237830534,0.9160959429992936,28,12,61,0,0.19751086063167783,0.10909090909090909,0,0,6,0
32,11,31,1,0.23091715976331362,1045,0.032093608918645,0.8086124401913876,0.19138755980861244,0.5617224880382775,0.6059171597633136,0.375,0.3773839869782869,0.7194803599398053,0.16123583428027394,31,9,31,1,0.1846844694979219,0.21306818181818182,-1,-2,0,0
51,16,41,0,0.21491920697446093,4215,0.12944934123644852,0.6469750889679715,0.3530249110320285,0.22372479240806642,0.2995966263292996,0.0846774193548387,0.8198765394183225,1.0,0.7068578974847209,51,16,39,0,0.12916190405958483,0.04878048780487805,0,0,-2,0
58,13,48,0,0.20435401029083597,5003,0.1536500721722306,0.8336997801319208,0.16630021986807916,0.3194083549870078,0.3533924718292975,0.14903846153846154,0.9078959491416111,0.9167101747489328,0.8006510856546175,57,13,49,0,0.19951899910387694,0.03807471264367816,-1,0,1,0
